Time (LST),Air Temp (°F),0.5 m Air Temp (°F),1.5 m Air Temp (°F),3 m Air Temp (°F),Relative Humidity (%),Precipitation (in),Accumulated Precip (in),Solar Radiation (W/m²),Wind Speed (mph),Wind Direction (°),Wind Gust (mph),"4"" Bare Soil Temp (°F)","4"" Grass Soil Temp (°F)","2"" Soil Temp (°F)","2"" Soil Water Content (%)","4"" Soil Temp (°F)","4"" Soil Water Content (%)","8"" Soil Temp (°F)","8"" Soil Water Content (%)","20"" Soil Temp (°F)","20"" Soil Water Content (%)",Inversion Strength,Max Inversion,Battery Voltage,Heat Index (°F),Wind Chill (°F),Path
2025-04-10 15:30:00,53.1,53.8,52.7,51.6,66,0.0,0.0,720.0,6.7,33,12.3,51.4,40.8,48.9,42,47.1,43,46.8,38,46.4,44,0,-1,14,,,A
2025-04-10 15:00:00,52.9,53.6,52.3,51.3,68,0.0,0.0,801.0,6.5,32,12.8,50.5,40.5,48.4,42,46.8,43,46.8,38,46.4,44,0,-1,14,,,A
2025-04-10 14:30:00,52.5,53.1,52.3,50.7,67,0.0,0.0,875.0,5.1,45,10.5,49.8,40.1,47.8,42,46.2,43,46.6,38,46.4,44,0,-1,14,,,A
2025-04-10 14:00:00,51.4,52.2,50.7,49.8,71,0.0,0.0,764.0,6.9,21,12.8,48.9,39.7,47.1,42,45.9,43,46.4,38,46.4,44,0,-1,14,,,A
2025-04-10 13:30:00,52.0,52.7,50.9,49.8,70,0.0,0.0,948.0,7.6,8,13.0,47.8,39.4,46.6,42,45.5,43,46.4,38,46.4,44,0,-1,14,,,A
2025-04-10 13:00:00,51.4,51.6,50.4,49.5,70,0.0,0.0,804.0,6.5,8,13.6,46.8,39.0,46.0,42,45.1,43,46.2,38,46.4,44,0,-1,14,,,A
2025-04-10 12:30:00,51.1,51.3,49.8,48.9,71,0.0,0.0,856.0,5.1,11,10.7,45.7,38.8,45.3,42,44.8,43,46.2,38,46.4,44,0,-1,14,,,A
2025-04-10 12:00:00,50.4,50.9,49.5,48.6,72,0.0,0.0,853.0,4.9,31,9.2,44.8,38.7,44.8,42,44.4,43,46.2,38,46.4,44,0,-1,14,,,A
2025-04-10 11:30:00,48.4,49.3,47.7,46.9,75,0.0,0.0,905.0,5.4,27,9.4,43.9,38.5,44.4,42,44.2,43,46.2,38,46.4,44,0,-1,14,,46.1,A
2025-04-10 11:00:00,47.1,48.2,46.8,45.9,79,0.0,0.0,831.0,6.9,30,10.7,43.0,38.3,43.9,42,44.1,43,46.2,38,46.4,44,0,-1,14,,43.8,A
2025-04-10 10:30:00,46.2,47.1,45.9,45.1,79,0.0,0.0,651.0,8.5,24,14.3,42.3,38.1,43.7,42,43.9,43,46.2,38,46.4,44,0,-1,14,,41.9,A
2025-04-10 10:00:00,46.0,46.9,45.7,45.1,79,0.0,0.0,690.0,8.7,19,13.4,41.7,38.1,43.3,43,43.9,43,46.2,38,46.4,44,0,-1,14,,41.6,A
2025-04-10 09:30:00,44.6,45.5,44.4,43.9,84,0.0,0.0,574.0,6.7,28,12.1,41.4,38.1,43.3,43,43.9,43,46.4,38,46.4,44,0,-1,14,,40.8,A
2025-04-10 09:00:00,42.4,42.8,42.1,41.7,89,0.0,0.0,446.0,5.4,28,8.7,41.2,38.3,43.2,43,43.9,43,46.4,38,46.4,44,0,0,14,,39.1,A
2025-04-10 08:30:00,40.6,40.5,40.1,40.1,92,0.0,0.0,318.0,7.2,18,10.1,41.2,38.3,43.2,43,44.1,43,46.4,38,46.4,44,0,0,14,,35.8,B
2025-04-10 08:00:00,39.0,38.3,38.1,38.1,93,0.0,0.0,263.0,5.8,28,9.6,41.2,38.3,43.3,43,44.1,43,46.4,38,46.4,44,0,0,14,,34.7,B
2025-04-10 07:30:00,36.7,35.4,35.6,35.8,93,0.0,0.0,162.0,3.1,27,5.8,41.4,38.5,43.3,43,44.2,43,46.4,38,46.6,44,0,0,14,,34.4,B
2025-04-10 07:00:00,34.2,33.1,33.6,34.0,95,0.0,0.0,63.0,3.8,0,4.9,41.5,38.5,43.5,43,44.2,43,46.4,38,46.4,44,1,1,14,,30.8,B
2025-04-10 06:30:00,33.4,32.4,33.1,33.6,95,0.0,0.0,6.0,3.1,3,4.7,41.7,38.5,43.5,43,44.2,43,46.4,38,46.6,44,1,1,13,,30.8,B
2025-04-10 06:00:00,34.2,33.3,34.0,34.5,94,0.0,0.0,0.0,2.9,28,4.7,41.9,38.7,43.7,43,44.4,43,46.6,38,46.6,44,1,1,13,,,B
2025-04-10 05:30:00,34.9,33.8,34.5,35.1,94,0.0,0.0,0.0,2.5,19,3.6,42.1,38.7,43.9,43,44.4,43,46.6,38,46.6,44,1,1,13,,,B
2025-04-10 05:00:00,35.1,34.2,34.9,35.6,94,0.0,0.0,0.0,2.5,35,3.6,42.3,38.7,43.9,43,44.4,43,46.6,38,46.6,44,1,1,13,,,B
2025-04-10 04:30:00,35.8,34.3,35.2,36.1,93,0.0,0.0,0.0,2.5,16,3.8,42.4,38.7,44.1,43,44.6,43,46.6,38,46.6,44,2,2,13,,,B
2025-04-10 04:00:00,36.9,36.0,36.5,36.9,93,0.0,0.0,0.0,2.5,33,4.7,42.6,38.7,44.1,43,44.6,43,46.6,38,46.6,44,1,1,13,,,B
2025-04-10 03:30:00,38.1,37.2,37.8,38.1,92,0.0,0.0,0.0,3.6,52,5.4,42.6,38.7,44.1,43,44.6,43,46.6,38,46.6,44,1,1,13,,35.6,B
2025-04-10 03:00:00,39.0,38.3,38.7,38.8,92,0.0,0.0,0.0,4.5,71,9.2,42.8,38.7,44.1,43,44.6,43,46.6,38,46.6,44,1,1,13,,35.8,B
2025-04-10 02:30:00,39.7,39.6,39.6,39.7,91,0.0,0.0,0.0,4.7,73,7.4,42.8,38.8,44.1,43,44.6,43,46.6,38,46.6,44,0,0,13,,36.4,B
2025-04-10 02:00:00,39.9,39.7,39.7,39.9,91,0.0,0.0,0.0,5.8,59,9.2,42.8,38.8,44.1,43,44.6,43,46.6,38,46.6,44,0,0,13,,35.8,B
2025-04-10 01:30:00,39.9,39.9,39.9,39.9,91,0.0,0.0,0.0,6.0,55,8.7,42.8,38.8,44.2,43,44.6,43,46.6,38,46.6,44,0,0,13,,35.6,B
2025-04-10 01:00:00,39.9,39.7,39.7,39.9,91,0.01,0.01,0.0,6.5,68,10.3,43.0,38.8,44.2,43,44.6,42,46.6,38,46.6,44,0,0,13,,35.4,B
2025-04-10 00:30:00,40.3,40.1,40.1,40.3,90,0.0,0.0,0.0,6.3,57,9.6,43.0,38.8,44.2,42,44.6,42,46.6,38,46.6,44,0,0,13,,35.9,B
2025-04-10 00:00:00,40.3,40.1,40.1,40.3,90,0.01,0.01,0.0,8.5,66,13.2,43.0,38.8,44.2,42,44.6,42,46.6,38,46.6,44,0,0,13,,34.7,B
2025-04-09 23:30:00,40.5,40.3,40.3,40.3,89,0.02,0.02,0.0,7.6,46,11.4,43.0,38.8,44.2,42,44.6,42,46.6,38,46.6,44,0,0,13,,35.4,B
2025-04-09 23:00:00,40.8,40.6,40.6,40.6,87,0.02,0.02,0.0,6.5,41,9.2,43.2,38.8,44.2,42,44.6,42,46.6,38,46.6,44,0,0,13,,36.4,B
2025-04-09 22:30:00,41.2,41.0,41.0,41.0,86,0.0,0.0,0.0,5.1,45,9.2,43.2,38.8,44.2,41,44.6,42,46.6,38,46.6,44,0,0,13,,37.8,B
2025-04-09 22:00:00,41.7,41.4,41.4,41.5,83,0.0,0.0,0.0,4.3,57,6.5,43.2,38.8,44.2,41,44.6,42,46.4,38,46.8,44,0,0,13,,39.1,B
2025-04-09 21:30:00,41.9,41.5,41.7,41.7,82,0.0,0.0,0.0,4.7,70,7.2,43.2,38.8,44.2,41,44.6,42,46.4,38,46.8,44,0,0,13,,38.9,C
2025-04-09 21:00:00,42.4,41.9,42.1,42.3,78,0.0,0.0,0.0,5.6,99,8.1,43.2,38.7,44.2,41,44.6,42,46.4,38,46.8,44,0,0,14,,38.9,C
2025-04-09 20:30:00,42.8,42.3,42.4,42.6,76,0.02,0.02,0.0,5.6,109,9.4,43.3,38.7,44.2,41,44.6,42,46.4,38,46.8,44,0,0,14,,39.4,C
2025-04-09 20:00:00,44.1,43.5,43.7,44.1,68,0.01,0.01,0.0,5.4,106,8.9,43.3,38.7,44.2,41,44.6,42,46.4,38,46.8,44,1,1,14,,41.0,C
2025-04-09 19:30:00,44.6,44.1,44.4,44.8,66,0.0,0.0,3.0,4.3,102,6.3,43.2,38.7,44.2,41,44.4,42,46.4,38,46.8,44,1,1,14,,42.4,C
2025-04-09 19:00:00,45.0,44.6,44.8,45.0,65,0.0,0.0,14.0,4.5,107,7.2,43.2,38.5,44.1,41,44.4,42,46.4,38,46.8,44,0,0,14,,42.7,C
2025-04-09 18:30:00,45.5,44.8,45.1,45.0,66,0.0,0.0,78.0,5.6,121,8.7,43.0,38.5,44.1,41,44.2,42,46.4,38,46.8,44,0,0,14,,42.6,C
2025-04-09 18:00:00,45.5,45.0,45.1,44.8,65,0.0,0.0,136.0,5.4,116,8.7,42.8,38.3,43.9,41,44.2,42,46.4,38,46.8,44,0,0,14,,42.7,C
